"","County","GEOID10","UniqueID_2cnty","SqMiles","ALAND10","AWATER10","TotPop","PopOver18","MaleOver18","FemOver18","Estimate_MedianIncome_2015","Perc_BachelorsDeg_and_higher","White_and_combination","White_only","MedianAge_Total","MedianAge_Male","MedianAge_Female","Bernie","Hillary","Trump","Kasich","Cruz","County.1","Trump_twt","Kasich_twt","Cruz_twt","Hillary_twt","Bernie_twt","Unclear_twt","d17_Bernie","d18_Bernie","d19b4_Bernie","d20_Bernie","d19aft_Bernie","d17_Cruz","d18_Cruz","d19b4_Cruz","d20_Cruz","d19aft_Cruz","d17_Hillary","d18_Hillary","d19b4_Hillary","d20_Hillary","d19aft_Hillary","d17_Kasich","d18_Kasich","d19b4_Kasich","d20_Kasich","d19aft_Kasich","d17_Trump","d18_Trump","d19b4_Trump","d20_Trump","d19aft_Trump","d17_Unclear","d18_Unclear","d19b4_Unclear","d20_Unclear","d19aft_Unclear","AllTweets","BeforeElectionCalled_Bernie","BeforeElectionCalled_Hillary","BeforeElectionCalled_Cruz","BeforeElectionCalled_Kasich","BeforeElectionCalled_Trump","TotRTwt","TotTwt","TotDTwt","Cruz_VS","Trump_VS","Kasich_VS","Bernie_VS","Hillary_VS","Bernie_TS17","Hillary_TS17","Cruz_TS17","Trump_TS17","Kasich_TS17","Bernie_TS18","Hillary_TS18","Cruz_TS18","Trump_TS18","Kasich_TS18","Bernie_TS19b4","Hillary_TS19b4","Cruz_TS19b4","Trump_TS19b4","Kasich_TS19b4","Bernie_TS19aft_u","Hillary_TS19aft_u","Cruz_TS19aft_u","Trump_TS19aft_u","Kasich_TS19aft_u","Bernie_TS20","Hillary_TS20","Cruz_TS20","Trump_TS20","Kasich_TS20","Bernie_TS","Hillary_TS","Cruz_TS","Trump_TS","Kasich_TS","Bernie_TS_b4","Hillary_TS_b4","Cruz_TS_b4","Trump_TS_b4","Kasich_TS_b4","Candidate_VS","Candidate_TS17","Candidate_TS18","Candidate_TS19b4","Candidate_TS19aft_u","Candidate_TS20","Candidate_TS_b4","Candidate_TS","CANDIDATE"
"163","Otsego",36077,"Otsego",1002,2594391877,36393713,62259,50641,24217,26424,48588,27.7,59860,58935,40.9,40.1,41.7,2868,1995,2719,1516,1035,"Otsego",70,0,12,19,33,19,7,6,15,3,2,2,5,1,4,0,2,4,9,3,1,0,0,0,0,0,6,32,21,4,7,2,9,6,2,0,153,28,15,8,0,59,82,134,52,0.196394686907021,0.515939278937381,0.287666034155598,0.58975940777298,0.41024059222702,0.777777777777778,0.222222222222222,0.25,0.75,0,0.6,0.4,0.135135135135135,0.864864864864865,0,0.625,0.375,0.0454545454545455,0.954545454545455,0,0.666666666666667,0.333333333333333,0,1,0,0.5,0.5,0.5,0.5,0,0.634615384615385,0.365384615384615,0.146341463414634,0.853658536585366,0,0.651162790697674,0.348837209302326,0.119402985074627,0.880597014925373,0,0.196394686907021,0.25,0.135135135135135,0.0454545454545455,0,0.5,0.119402985074627,0.146341463414634,"CRUZ"
"164","Putnam",36079,"Putnam",230,596504166,41282767,99710,76060,37608,38452,96148,37.9,92223,90470,41.9,40.9,42.9,3832,3718,6027,1587,986,"Putnam",77,4,25,43,36,29,3,7,16,3,7,2,6,7,8,2,6,8,10,3,16,0,1,0,2,1,12,18,17,15,15,8,1,7,6,7,214,26,24,15,1,47,106,185,79,0.114651162790698,0.700813953488372,0.18453488372093,0.507549668874172,0.492450331125828,0.333333333333333,0.666666666666667,0.142857142857143,0.857142857142857,0,0.466666666666667,0.533333333333333,0.24,0.72,0.04,0.615384615384615,0.384615384615385,0.291666666666667,0.708333333333333,0,0.304347826086957,0.695652173913043,0.111111111111111,0.833333333333333,0.0555555555555556,0.5,0.5,0.32,0.6,0.08,0.455696202531646,0.544303797468354,0.235849056603774,0.726415094339623,0.0377358490566038,0.52,0.48,0.238095238095238,0.746031746031746,0.0158730158730159,0.114651162790698,0.142857142857143,0.24,0.291666666666667,0.111111111111111,0.32,0.238095238095238,0.235849056603774,"CRUZ"
"165","Queens",36081,"Queens",109,281096933,180458283,2230722,1768821,843372,925449,57720,30.4,941608,886053,37.2,35.7,38.8,81762,133210,20951,5601,4495,"Queens",2137,71,550,1658,1359,642,236,356,537,120,110,92,127,150,117,64,288,426,447,199,298,11,21,21,6,12,358,524,672,327,256,128,166,127,128,93,6417,1129,1161,369,53,1554,2758,5775,3017,0.144780494089606,0.674815602151577,0.180403903758817,0.38033790447128,0.61966209552872,0.450381679389313,0.549618320610687,0.199566160520607,0.776572668112798,0.0238611713665944,0.455242966751918,0.544757033248082,0.188988095238095,0.779761904761905,0.03125,0.545731707317073,0.454268292682927,0.177935943060498,0.797153024911032,0.0249110320284698,0.269607843137255,0.730392156862745,0.192771084337349,0.771084337349398,0.036144578313253,0.376175548589342,0.623824451410658,0.26,0.726666666666667,0.0133333333333333,0.450447464368578,0.549552535631422,0.199419869470631,0.774836838288615,0.0257432922407542,0.493013100436681,0.506986899563319,0.186740890688259,0.786437246963563,0.0268218623481781,0.144780494089606,0.199566160520607,0.188988095238095,0.177935943060498,0.192771084337349,0.26,0.186740890688259,0.199419869470631,"CRUZ"
"166","Rensselaer",36083,"Rensselaer",652,1689789426,33571435,159429,125460,61383,64077,60709,28.6,143012,139529,39.2,37.4,40.8,7003,5068,4758,2600,1576,"Rensselaer",141,3,50,97,173,50,43,53,58,10,9,3,9,12,16,10,32,29,22,9,5,0,0,2,0,1,33,35,44,12,17,8,8,15,17,2,514,154,83,24,2,112,194,464,270,0.176404745914484,0.532572196104768,0.291023057980748,0.580150774583713,0.419849225416287,0.573333333333333,0.426666666666667,0.0833333333333333,0.916666666666667,0,0.646341463414634,0.353658536585366,0.204545454545455,0.795454545454545,0,0.725,0.275,0.206896551724138,0.758620689655172,0.0344827586206897,0.642857142857143,0.357142857142857,0.357142857142857,0.607142857142857,0.0357142857142857,0.526315789473684,0.473684210526316,0.571428571428571,0.428571428571429,0,0.640740740740741,0.359259259259259,0.257731958762887,0.72680412371134,0.0154639175257732,0.649789029535865,0.350210970464135,0.173913043478261,0.811594202898551,0.0144927536231884,0.176404745914484,0.0833333333333333,0.204545454545455,0.206896551724138,0.357142857142857,0.571428571428571,0.173913043478261,0.257731958762887,"CRUZ"
"167","Richmond",36085,"Richmond",58,151178512,113754972,468730,359529,171187,188342,73197,30.8,350679,341677,38.4,36.7,39.9,15471,17612,21521,2690,2096,"Richmond",1609,29,331,422,301,304,41,58,140,21,41,63,81,81,78,28,113,101,75,63,70,3,8,7,8,3,406,394,432,182,195,88,80,55,48,33,2996,239,289,225,18,1232,1969,2692,723,0.0796746113201809,0.818071235792755,0.102254152887064,0.467641991355077,0.532358008644923,0.266233766233766,0.733766233766234,0.133474576271186,0.860169491525424,0.00635593220338983,0.364779874213836,0.635220125786163,0.167701863354037,0.815734989648033,0.0165631469979296,0.651162790697674,0.348837209302326,0.155769230769231,0.830769230769231,0.0134615384615385,0.369369369369369,0.630630630630631,0.123893805309735,0.86283185840708,0.0132743362831858,0.25,0.75,0.291044776119403,0.67910447761194,0.0298507462686567,0.416320885200553,0.583679114799447,0.16810563737938,0.817166074149314,0.0147282884713052,0.452651515151515,0.547348484848485,0.152542372881356,0.835254237288136,0.0122033898305085,0.0796746113201809,0.133474576271186,0.167701863354037,0.155769230769231,0.123893805309735,0.291044776119403,0.152542372881356,0.16810563737938,"CRUZ"
"168","Rockland",36087,"Rockland",174,449492975,66800379,311687,224107,107895,116212,84855,40.3,234099,228295,36.7,34.5,38.8,11790,17868,9219,3158,2367,"Rockland",153,8,163,64,78,77,10,12,47,1,8,24,60,55,14,10,16,12,12,13,11,1,2,5,0,0,19,33,65,11,25,15,17,22,7,16,543,69,40,139,8,117,324,466,142,0.160539880629409,0.625271296798698,0.214188822571894,0.397531863240947,0.602468136759053,0.384615384615385,0.615384615384615,0.545454545454545,0.431818181818182,0.0227272727272727,0.5,0.5,0.631578947368421,0.347368421052632,0.0210526315789474,0.796610169491525,0.203389830508475,0.44,0.52,0.04,0.421052631578947,0.578947368421053,0.285714285714286,0.714285714285714,0,0.0714285714285714,0.928571428571429,0.56,0.44,0,0.549295774647887,0.450704225352113,0.503086419753086,0.472222222222222,0.0246913580246914,0.63302752293578,0.36697247706422,0.526515151515151,0.443181818181818,0.0303030303030303,0.160539880629409,0.545454545454545,0.631578947368421,0.44,0.285714285714286,0.56,0.526515151515151,0.503086419753086,"CRUZ"
"169","Saratoga",36091,"Saratoga",810,2097849013,87603331,219607,169751,82477,87274,44705,22.3,210587,207181,40.9,40,41.9,9694,7672,11673,8272,4404,"Saratoga",175,16,61,103,57,35,8,10,26,11,2,12,7,18,18,6,17,22,33,12,19,2,9,4,0,1,28,51,44,28,24,9,6,9,7,4,447,44,72,37,15,123,252,412,160,0.180869850917902,0.47940367160869,0.339726477473408,0.558217206034781,0.441782793965219,0.32,0.68,0.285714285714286,0.666666666666667,0.0476190476190476,0.3125,0.6875,0.104477611940299,0.761194029850746,0.134328358208955,0.440677966101695,0.559322033898305,0.272727272727273,0.666666666666667,0.0606060606060606,0.0952380952380952,0.904761904761905,0.193548387096774,0.774193548387097,0.032258064516129,0.478260869565217,0.521739130434783,0.391304347826087,0.608695652173913,0,0.35625,0.64375,0.242063492063492,0.694444444444444,0.0634920634920635,0.379310344827586,0.620689655172414,0.211428571428571,0.702857142857143,0.0857142857142857,0.180869850917902,0.285714285714286,0.104477611940299,0.272727272727273,0.193548387096774,0.391304347826087,0.211428571428571,0.242063492063492,"CRUZ"
"170","Schenectady",36093,"Schenectady",205,529693619,12614136,154727,119218,56607,62611,71496,39,127516,123211,39.8,38.3,41.2,7241,6526,4496,2946,2010,"Schenectady",107,32,27,76,162,24,48,46,48,12,8,2,4,10,8,3,21,17,15,10,13,2,23,4,1,2,18,22,30,21,16,4,9,7,3,1,428,142,53,16,29,70,166,404,238,0.212653406686416,0.475666525603047,0.311680067710537,0.525967894239849,0.474032105760151,0.695652173913043,0.304347826086957,0.0909090909090909,0.818181818181818,0.0909090909090909,0.73015873015873,0.26984126984127,0.0816326530612245,0.448979591836735,0.469387755102041,0.761904761904762,0.238095238095238,0.227272727272727,0.681818181818182,0.0909090909090909,0.380952380952381,0.619047619047619,0.142857142857143,0.761904761904762,0.0952380952380952,0.545454545454545,0.454545454545455,0.266666666666667,0.7,0.0333333333333333,0.680672268907563,0.319327731092437,0.162650602409639,0.644578313253012,0.192771084337349,0.728205128205128,0.271794871794872,0.139130434782609,0.608695652173913,0.252173913043478,0.212653406686416,0.0909090909090909,0.0816326530612245,0.227272727272727,0.142857142857143,0.266666666666667,0.139130434782609,0.162650602409639,"CRUZ"
"171","Schoharie",36095,"Schoharie",622,1610503950,11676842,32749,26217,13099,13118,58114,30.5,31818,31402,42.5,41.7,43.2,1216,706,1497,638,640,"Schoharie",133,9,25,3,6,8,0,1,2,2,1,0,2,22,0,1,0,0,3,0,0,0,1,7,0,1,46,84,2,1,0,2,0,6,0,0,184,3,3,24,8,132,167,176,9,0.230630630630631,0.53945945945946,0.22990990990991,0.63267429760666,0.36732570239334,0,0,0,1,0,1,0,0.0229885057471264,0.96551724137931,0.0114942528735632,0.4,0.6,0.709677419354839,0.0645161290322581,0.225806451612903,1,0,0.5,0,0.5,1,0,0,1,0,0.666666666666667,0.333333333333333,0.149700598802395,0.796407185628742,0.0538922155688623,0.5,0.5,0.146341463414634,0.804878048780488,0.0487804878048781,0.230630630630631,0,0.0229885057471264,0.709677419354839,0.5,0,0.146341463414634,0.149700598802395,"CRUZ"
"172","Schuyler",36097,"Schuyler",328,850379456,36246347,18343,14453,7121,7332,51195,19.6,18035,17803,44.2,43.1,45.3,876,548,979,461,405,"Schuyler",190,0,20,21,15,18,4,5,2,3,1,3,11,0,5,1,4,8,8,1,0,0,0,0,0,0,111,17,45,13,4,8,4,2,4,0,264,11,20,14,0,173,210,246,36,0.219512195121951,0.530623306233062,0.249864498644986,0.615168539325843,0.384831460674157,0.5,0.5,0.0263157894736842,0.973684210526316,0,0.384615384615385,0.615384615384615,0.392857142857143,0.607142857142857,0,0.2,0.8,0,1,0,1,0,0.2,0.8,0,0.75,0.25,0.277777777777778,0.722222222222222,0,0.416666666666667,0.583333333333333,0.0952380952380952,0.904761904761905,0,0.354838709677419,0.645161290322581,0.0748663101604278,0.925133689839572,0,0.219512195121951,0.0263157894736842,0.392857142857143,0,0.2,0.277777777777778,0.0748663101604278,0.0952380952380952,"CRUZ"
"173","Seneca",36099,"Seneca",324,838393327,172838984,35251,27732,14597,13135,47680,19.5,33034,32591,41,39.2,43.3,1247,1125,1585,854,521,"Seneca",31,2,18,25,3,9,0,1,2,0,0,4,6,1,3,4,6,9,4,2,4,1,1,0,0,0,5,6,11,3,6,1,1,2,1,4,88,3,19,11,2,22,51,79,28,0.176013513513514,0.535472972972973,0.288513513513514,0.525716694772344,0.474283305227656,0,1,0.4,0.5,0.1,0.1,0.9,0.461538461538462,0.461538461538462,0.0769230769230769,0.333333333333333,0.666666666666667,0.0833333333333333,0.916666666666667,0,0,1,0.4,0.6,0,0,1,0.5,0.5,0,0.107142857142857,0.892857142857143,0.352941176470588,0.607843137254902,0.0392156862745098,0.136363636363636,0.863636363636364,0.314285714285714,0.628571428571429,0.0571428571428571,0.176013513513514,0.4,0.461538461538462,0.0833333333333333,0.4,0.5,0.314285714285714,0.352941176470588,"CRUZ"
"174","Steuben",36089,"Steuben",1391,3601531651,35027245,98990,75792,37315,38477,49292,20.2,95643,94315,41.4,40.6,42.3,2926,2149,6252,2755,2401,"Steuben",51,1,14,49,53,32,9,14,16,11,3,2,2,2,6,2,9,8,15,8,9,0,0,0,0,1,4,17,17,8,5,1,16,5,6,4,200,39,32,6,0,38,66,168,102,0.21046633941094,0.548036465638149,0.241497194950912,0.576551724137931,0.423448275862069,0.5,0.5,0.333333333333333,0.666666666666667,0,0.636363636363636,0.363636363636364,0.105263157894737,0.894736842105263,0,0.516129032258065,0.483870967741935,0.105263157894737,0.894736842105263,0,0.25,0.75,0.25,0.625,0.125,0.578947368421053,0.421052631578947,0.428571428571429,0.571428571428571,0,0.519607843137255,0.480392156862745,0.212121212121212,0.772727272727273,0.0151515151515152,0.549295774647887,0.450704225352113,0.136363636363636,0.863636363636364,0,0.21046633941094,0.333333333333333,0.105263157894737,0.105263157894737,0.25,0.428571428571429,0.136363636363636,0.212121212121212,"CRUZ"
"175","St. Lawrence",36101,"StLawrence",2680,6942144728,365348866,111944,88139,44719,43420,47280,21.3,106470,105064,37.5,35.7,39.2,4425,3142,3825,2036,1074,"StLawrence",84,2,12,26,61,18,12,5,28,2,14,2,2,1,4,3,5,7,5,3,6,1,1,0,0,0,9,20,21,16,18,4,1,4,6,3,203,45,17,5,2,50,98,185,87,0.154866618601298,0.55155010814708,0.293583273251622,0.584776001057222,0.415223998942778,0.705882352941177,0.294117647058824,0.166666666666667,0.75,0.0833333333333333,0.416666666666667,0.583333333333333,0.0869565217391304,0.869565217391304,0.0434782608695652,0.848484848484849,0.151515151515152,0.0454545454545455,0.954545454545455,0,0.7,0.3,0.142857142857143,0.857142857142857,0,0.4,0.6,0.2,0.8,0,0.701149425287356,0.298850574712644,0.122448979591837,0.857142857142857,0.0204081632653061,0.725806451612903,0.274193548387097,0.087719298245614,0.87719298245614,0.0350877192982456,0.154866618601298,0.166666666666667,0.0869565217391304,0.0454545454545455,0.142857142857143,0.2,0.087719298245614,0.122448979591837,"CRUZ"
"176","Suffolk",36103,"Suffolk",912,2362201496,3784184893,1493350,1135680,551103,584577,88663,34,1234863,1206297,39.8,38.4,41.1,44033,53420,72359,18694,9099,"Suffolk",3937,124,1157,1595,1099,987,184,299,442,87,87,197,319,306,247,88,322,409,358,249,257,32,23,41,14,14,625,983,1142,681,506,173,258,207,192,157,8899,925,1089,822,96,2750,5218,7912,2694,0.0908519051042416,0.722491812445083,0.186656282450675,0.451838322062943,0.548161677937057,0.363636363636364,0.636363636363636,0.230679156908665,0.731850117096019,0.0374707259953162,0.422316384180791,0.577683615819209,0.240754716981132,0.74188679245283,0.0173584905660377,0.5525,0.4475,0.205507051712559,0.766957689724647,0.0275352585627938,0.252906976744186,0.747093023255814,0.144736842105263,0.832236842105263,0.0230263157894737,0.258928571428571,0.741071428571429,0.262208067940552,0.722929936305732,0.0148619957537155,0.407943578322197,0.592056421677802,0.221732464545803,0.754503641241855,0.0237638942123419,0.459285004965243,0.540714995034757,0.224100327153762,0.749727371864776,0.0261723009814613,0.0908519051042416,0.230679156908665,0.240754716981132,0.205507051712559,0.144736842105263,0.262208067940552,0.224100327153762,0.221732464545803,"CRUZ"
"177","Sullivan",36105,"Sullivan",968,2507450206,74049483,77547,59971,30495,29476,50710,22.2,65476,63560,41.7,41,42.3,2958,2369,2742,687,534,"Sullivan",144,3,38,47,42,24,21,4,10,3,4,12,7,11,7,1,19,12,7,6,3,1,2,0,0,0,42,22,32,28,20,6,6,6,5,1,298,35,38,30,3,96,185,274,89,0.134746404239213,0.691900075700227,0.17335352006056,0.555284400225267,0.444715599774733,0.525,0.475,0.218181818181818,0.763636363636364,0.0181818181818182,0.25,0.75,0.225806451612903,0.709677419354839,0.0645161290322581,0.588235294117647,0.411764705882353,0.255813953488372,0.744186046511628,0,0.571428571428571,0.428571428571429,0.0476190476190476,0.952380952380952,0,0.333333333333333,0.666666666666667,0.2,0.8,0,0.471910112359551,0.528089887640449,0.205405405405405,0.778378378378378,0.0162162162162162,0.479452054794521,0.520547945205479,0.232558139534884,0.744186046511628,0.0232558139534884,0.134746404239213,0.218181818181818,0.225806451612903,0.255813953488372,0.0476190476190476,0.2,0.232558139534884,0.205405405405405,"CRUZ"
"178","Tioga",36107,"Tioga",519,1343172320,11080489,51125,39148,19185,19963,57514,24.4,50101,49556,42.5,41.3,43.8,1936,1318,2926,1546,1429,"Tioga",103,1,17,8,8,17,1,0,4,2,1,2,1,3,11,0,3,2,1,1,1,0,1,0,0,0,11,26,41,21,4,4,3,3,5,2,154,5,6,6,1,78,121,137,16,0.242162345365192,0.495848161328588,0.261989493306219,0.594960049170252,0.405039950829748,0.25,0.75,0.153846153846154,0.846153846153846,0,0,1,0.0357142857142857,0.928571428571429,0.0357142857142857,0.8,0.2,0.0681818181818182,0.931818181818182,0,0.5,0.5,0,1,0,0.666666666666667,0.333333333333333,0.34375,0.65625,0,0.5,0.5,0.140495867768595,0.851239669421488,0.00826446280991736,0.454545454545455,0.545454545454545,0.0705882352941176,0.917647058823529,0.0117647058823529,0.242162345365192,0.153846153846154,0.0357142857142857,0.0681818181818182,0,0.34375,0.0705882352941176,0.140495867768595,"CRUZ"
"179","Tompkins",36109,"Tompkins",475,1229334487,43794640,101564,84905,41304,43601,52624,50.8,86872,83941,29.8,28.5,31.1,10130,6138,1821,1691,1342,"Tompkins",266,17,94,165,233,92,48,40,96,29,20,8,6,26,48,6,17,56,49,14,29,4,3,6,0,4,39,49,70,86,22,9,21,24,29,9,867,184,122,40,13,158,377,775,398,0.276473011948908,0.375154511742892,0.348372476308199,0.622694861076961,0.377305138923039,0.738461538461539,0.261538461538462,0.156862745098039,0.764705882352941,0.0784313725490196,0.416666666666667,0.583333333333333,0.103448275862069,0.844827586206897,0.0517241379310345,0.662068965517241,0.337931034482759,0.254901960784314,0.686274509803922,0.0588235294117647,0.408163265306122,0.591836734693878,0.1875,0.6875,0.125,0.674418604651163,0.325581395348837,0.358208955223881,0.641791044776119,0,0.585427135678392,0.414572864321608,0.249336870026525,0.705570291777188,0.0450928381962865,0.601307189542484,0.398692810457516,0.18957345971564,0.748815165876777,0.0616113744075829,0.276473011948908,0.156862745098039,0.103448275862069,0.254901960784314,0.1875,0.358208955223881,0.18957345971564,0.249336870026525,"CRUZ"
"180","Ulster",36111,"Ulster",1124,2911755518,94599622,182493,145677,72064,73613,58918,30.1,162629,158184,42,41,43.1,12435,7642,6388,2197,1332,"Ulster",482,65,100,231,157,163,22,33,60,22,20,11,12,24,42,11,55,54,36,29,57,9,16,22,17,1,132,94,131,52,73,54,40,31,20,18,1198,115,145,47,47,357,647,1035,388,0.134314812947464,0.644146415246546,0.22153877180599,0.61936544304428,0.38063455695572,0.285714285714286,0.714285714285714,0.0723684210526316,0.868421052631579,0.0592105263157895,0.379310344827586,0.620689655172414,0.0983606557377049,0.770491803278688,0.131147540983607,0.625,0.375,0.135593220338983,0.740112994350282,0.124293785310734,0.25974025974026,0.74025974025974,0.129411764705882,0.858823529411765,0.0117647058823529,0.431372549019608,0.568627450980392,0.378378378378378,0.468468468468468,0.153153153153153,0.404639175257732,0.595360824742268,0.154559505409583,0.744976816074189,0.100463678516229,0.442307692307692,0.557692307692308,0.104212860310421,0.791574279379157,0.104212860310421,0.134314812947464,0.0723684210526316,0.0983606557377049,0.135593220338983,0.129411764705882,0.378378378378378,0.104212860310421,0.154559505409583,"CRUZ"
"181","Warren",36113,"Warren",867,2245395916,167449107,65707,52162,25159,27003,56798,28.2,64255,63391,44.1,43,45.2,2871,1868,3761,2772,1206,"Warren",316,17,400,88,71,218,7,28,19,9,8,75,129,81,65,50,24,22,22,9,11,0,5,4,3,5,47,124,74,46,25,42,69,57,35,15,1110,54,68,285,9,245,733,892,159,0.155834087091355,0.485980100788216,0.358185812120429,0.605824013504959,0.394175986495041,0.225806451612903,0.774193548387097,0.614754098360656,0.385245901639344,0,0.56,0.44,0.5,0.48062015503876,0.0193798449612403,0.463414634146341,0.536585365853659,0.509433962264151,0.465408805031447,0.0251572327044025,0.421052631578947,0.578947368421053,0.625,0.3125,0.0625,0.5,0.5,0.570175438596491,0.403508771929825,0.0263157894736842,0.446540880503145,0.553459119496855,0.545702592087312,0.431105047748977,0.0231923601637108,0.442622950819672,0.557377049180328,0.528756957328386,0.454545454545455,0.0166975881261596,0.155834087091355,0.614754098360656,0.5,0.509433962264151,0.625,0.570175438596491,0.528756957328386,0.545702592087312,"CRUZ"
"182","Washington",36115,"Washington",831,2152756071,38083243,63216,49899,25774,24125,51143,19.4,60458,59815,41.7,40.2,43.4,2274,1292,2458,1839,1048,"Washington",47,3,11,29,16,12,3,6,5,2,0,2,2,2,4,1,10,10,4,1,4,0,3,0,0,0,11,12,15,3,6,2,4,2,4,0,118,14,24,6,3,38,61,106,45,0.196071094480823,0.459869036482694,0.344059869036483,0.63768928771733,0.36231071228267,0.230769230769231,0.769230769230769,0.153846153846154,0.846153846153846,0,0.375,0.625,0.117647058823529,0.705882352941177,0.176470588235294,0.555555555555556,0.444444444444444,0.117647058823529,0.882352941176471,0,0,1,0.142857142857143,0.857142857142857,0,0.666666666666667,0.333333333333333,0.571428571428571,0.428571428571429,0,0.355555555555556,0.644444444444444,0.180327868852459,0.770491803278688,0.0491803278688525,0.368421052631579,0.631578947368421,0.127659574468085,0.808510638297872,0.0638297872340425,0.196071094480823,0.153846153846154,0.117647058823529,0.117647058823529,0.142857142857143,0.571428571428571,0.127659574468085,0.180327868852459,"CRUZ"
"183","Wayne",36117,"Wayne",604,1563902765,2018182309,93772,71473,35256,36217,50798,20.6,88857,87148,41.6,40.8,42.4,2436,1988,4472,2016,1627,"Wayne",36,0,6,7,5,7,2,0,2,0,1,1,0,3,2,0,1,1,2,3,0,0,0,0,0,0,4,6,21,3,2,0,2,2,3,0,61,4,4,4,0,31,42,54,12,0.200492914356131,0.551078250154036,0.248428835489834,0.550632911392405,0.449367088607595,0.666666666666667,0.333333333333333,0.2,0.8,0,0,1,0,1,0,0.5,0.5,0.125,0.875,0,1,0,0,1,0,0,1,0.4,0.6,0,0.416666666666667,0.583333333333333,0.142857142857143,0.857142857142857,0,0.5,0.5,0.114285714285714,0.885714285714286,0,0.200492914356131,0.2,0,0.125,0,0.4,0.114285714285714,0.142857142857143,"CRUZ"
